epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1036.31,0.81931,0.56452,1.00404,0.93274,0.73123,0.856,0.72334,0.72032,0.53984,0.91815,0.000176806,0.000176806,0.000176806
43,1060.19,0.82617,0.56659,1.00396,0.93826,0.71602,0.84718,0.7274,0.72326,0.59074,0.92247,0.00017624,0.00017624,0.00017624
44,1084.82,0.83254,0.5743,1.01221,0.94068,0.73395,0.85742,0.73222,0.71507,0.55535,0.91538,0.000175674,0.000175674,0.000175674
45,1109.46,0.82014,0.56457,1.00499,0.92659,0.74073,0.85762,0.73678,0.68156,0.52947,0.91275,0.000175109,0.000175109,0.000175109
46,1134.43,0.78775,0.54725,0.99027,0.92414,0.72322,0.84753,0.71823,0.75264,0.56036,0.93052,0.000174543,0.000174543,0.000174543
47,1159.64,0.81478,0.55923,1.00772,0.94444,0.73352,0.85815,0.74134,0.66567,0.53314,0.90623,0.000173977,0.000173977,0.000173977
48,1184.61,0.81962,0.56016,1.00987,0.93418,0.7338,0.85466,0.74387,0.66338,0.53703,0.90875,0.000173411,0.000173411,0.000173411
49,1208.46,0.82576,0.56423,0.99985,0.93084,0.73734,0.85672,0.74158,0.67838,0.54891,0.91529,0.000172846,0.000172846,0.000172846
50,1233.74,0.79167,0.54608,0.99559,0.9408,0.72611,0.85142,0.73298,0.67048,0.5675,0.90849,0.00017228,0.00017228,0.00017228
51,1258.19,0.80055,0.55559,0.99797,0.94426,0.72627,0.85631,0.73697,0.67764,0.53283,0.90945,0.000171714,0.000171714,0.000171714
52,1281.21,0.81381,0.56327,0.9951,0.93485,0.74397,0.85937,0.73816,0.70362,0.54075,0.9038,0.000171149,0.000171149,0.000171149
53,1305.08,0.80086,0.55678,0.99554,0.93754,0.74053,0.85873,0.73485,0.7084,0.53735,0.91162,0.000170583,0.000170583,0.000170583
54,1330.5,0.79169,0.54301,0.99095,0.95095,0.72349,0.85256,0.73549,0.68635,0.53652,0.91315,0.000170017,0.000170017,0.000170017
55,1355.43,0.80221,0.54802,0.99902,0.92777,0.73122,0.85187,0.72867,0.73285,0.56858,0.91981,0.000169451,0.000169451,0.000169451
56,1378.09,0.80621,0.5528,0.99324,0.95204,0.73934,0.85989,0.73971,0.70188,0.54679,0.90416,0.000168886,0.000168886,0.000168886
57,1403.38,0.81287,0.56325,1.00441,0.93268,0.74214,0.85993,0.74542,0.66931,0.53266,0.89848,0.00016832,0.00016832,0.00016832
58,1427.69,0.81049,0.55135,1.00467,0.93008,0.73662,0.85719,0.75335,0.64044,0.5093,0.89636,0.000167754,0.000167754,0.000167754
59,1453.63,0.8042,0.5497,0.99306,0.95059,0.7284,0.85556,0.73398,0.68881,0.53625,0.90138,0.000167189,0.000167189,0.000167189
60,1477.25,0.8067,0.55511,0.99243,0.94441,0.72853,0.85292,0.73592,0.68616,0.54365,0.90172,0.000166623,0.000166623,0.000166623
61,1501.55,0.79299,0.54079,0.98507,0.9293,0.74374,0.85878,0.73529,0.70505,0.51943,0.90921,0.000166057,0.000166057,0.000166057
62,1526.13,0.78844,0.54289,0.99144,0.9451,0.7239,0.85349,0.72854,0.7166,0.53818,0.91187,0.000165491,0.000165491,0.000165491
63,1551.62,0.78965,0.54341,0.99696,0.94119,0.73031,0.85441,0.74521,0.65533,0.53343,0.8974,0.000164926,0.000164926,0.000164926
64,1575.26,0.78683,0.54151,0.98738,0.95459,0.72679,0.85432,0.74716,0.66837,0.55033,0.90526,0.00016436,0.00016436,0.00016436
65,1599.08,0.79496,0.54263,0.9889,0.94007,0.72905,0.85237,0.74825,0.6362,0.52785,0.89199,0.000163794,0.000163794,0.000163794
66,1622.42,0.82331,0.57262,0.99978,0.92697,0.73769,0.8553,0.74588,0.66274,0.51645,0.89211,0.000163229,0.000163229,0.000163229
67,1645.68,0.78743,0.54345,0.98654,0.93814,0.73045,0.85424,0.7371,0.69788,0.534,0.89857,0.000162663,0.000162663,0.000162663
68,1670.62,0.77317,0.53689,0.98562,0.93362,0.72643,0.85188,0.74139,0.68274,0.54601,0.90046,0.000162097,0.000162097,0.000162097
69,1694.75,0.76805,0.52635,0.98046,0.92143,0.74149,0.85607,0.74869,0.6367,0.51098,0.88614,0.000161531,0.000161531,0.000161531
70,1719.06,0.78231,0.53106,0.98331,0.93981,0.7344,0.85558,0.75107,0.63462,0.5232,0.88932,0.000160966,0.000160966,0.000160966
71,1743.77,0.771,0.53632,0.98333,0.93227,0.7351,0.85608,0.74892,0.64292,0.52653,0.89541,0.0001604,0.0001604,0.0001604
72,1765.16,0.79562,0.54096,0.98147,0.91441,0.73507,0.85215,0.7396,0.66759,0.53512,0.9074,0.000159834,0.000159834,0.000159834
73,1789.25,0.77962,0.51982,0.98326,0.93326,0.72929,0.85332,0.74766,0.63082,0.52258,0.8979,0.000159269,0.000159269,0.000159269
74,1814.18,0.75412,0.51131,0.97712,0.92929,0.73512,0.85609,0.74785,0.62668,0.53661,0.89333,0.000158703,0.000158703,0.000158703
75,1839.05,0.7691,0.52169,0.98558,0.94106,0.73981,0.86074,0.75492,0.63791,0.51424,0.89817,0.000158137,0.000158137,0.000158137
76,1864.07,0.76839,0.53026,0.98727,0.94805,0.7273,0.85622,0.75631,0.59943,0.49415,0.88644,0.000157571,0.000157571,0.000157571
77,1888.88,0.75108,0.50456,0.97226,0.92808,0.73102,0.85388,0.73709,0.67986,0.53353,0.90149,0.000157006,0.000157006,0.000157006
78,1912.19,0.787,0.54953,0.98661,0.93211,0.75325,0.86454,0.74881,0.65166,0.51095,0.89474,0.00015644,0.00015644,0.00015644
79,1936.33,0.76195,0.51765,0.9779,0.92033,0.75082,0.85942,0.74736,0.64577,0.51054,0.89443,0.000155874,0.000155874,0.000155874
80,1961.12,0.77645,0.52793,0.99229,0.94549,0.73355,0.85648,0.741,0.65851,0.5224,0.89699,0.000155309,0.000155309,0.000155309
81,1984.2,0.76322,0.52616,0.97702,0.94132,0.73885,0.85924,0.75357,0.62693,0.50034,0.89489,0.000154743,0.000154743,0.000154743
82,2009.49,0.75957,0.51335,0.98581,0.94378,0.72715,0.85465,0.74688,0.64065,0.51872,0.89589,0.000154177,0.000154177,0.000154177
83,2033.68,0.76683,0.52626,0.97931,0.93539,0.72651,0.85326,0.74542,0.64006,0.52008,0.90024,0.000153611,0.000153611,0.000153611
84,2057.49,0.78755,0.53956,0.98759,0.92958,0.74194,0.85878,0.74727,0.65129,0.51246,0.89213,0.000153046,0.000153046,0.000153046
85,2082.77,0.75899,0.52056,0.97345,0.94539,0.74013,0.85975,0.74291,0.68574,0.53328,0.89883,0.00015248,0.00015248,0.00015248
86,2106.56,0.77249,0.52745,0.97529,0.95232,0.73792,0.86189,0.74976,0.65597,0.51209,0.89045,0.000151914,0.000151914,0.000151914
87,2130.96,0.77263,0.52873,0.97817,0.947,0.73771,0.85861,0.75734,0.61387,0.51438,0.89304,0.000151349,0.000151349,0.000151349
88,2154.51,0.77349,0.52262,0.97875,0.95192,0.7377,0.86068,0.7609,0.61134,0.51149,0.89027,0.000150783,0.000150783,0.000150783
89,2179.97,0.74785,0.50727,0.98074,0.93512,0.74715,0.86196,0.74736,0.65252,0.51394,0.89739,0.000150217,0.000150217,0.000150217
90,2204.46,0.75324,0.50154,0.97124,0.9382,0.74772,0.86337,0.74771,0.661,0.53381,0.89682,0.000149651,0.000149651,0.000149651
91,2227.77,0.764,0.51786,0.98192,0.94371,0.73537,0.85971,0.76049,0.59618,0.51939,0.88213,0.000149086,0.000149086,0.000149086
