epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,4168.05,0.32479,0.23538,0.83874,0.93591,0.75379,0.8359,0.73648,0.41163,0.33858,0.86678,0.000164865,0.000164865,0.000164865
184,4190.71,0.32458,0.24044,0.83739,0.95172,0.73917,0.83681,0.73492,0.41395,0.33923,0.87056,0.000164122,0.000164122,0.000164122
185,4213.41,0.32486,0.23431,0.83996,0.95425,0.74797,0.8387,0.73511,0.41926,0.34174,0.87684,0.00016338,0.00016338,0.00016338
186,4236.17,0.31375,0.2277,0.83467,0.96526,0.74805,0.83452,0.73442,0.42146,0.34019,0.87374,0.000162637,0.000162637,0.000162637
187,4258.88,0.31589,0.22923,0.83537,0.94518,0.75191,0.83858,0.73231,0.40967,0.33539,0.86151,0.000161895,0.000161895,0.000161895
188,4281.56,0.32593,0.23495,0.83681,0.94748,0.74961,0.84614,0.74114,0.40644,0.3313,0.86026,0.000161152,0.000161152,0.000161152
189,4305.06,0.31749,0.23343,0.83875,0.9438,0.7507,0.84334,0.74224,0.40797,0.32799,0.86009,0.00016041,0.00016041,0.00016041
190,4328.74,0.32117,0.23133,0.83519,0.9428,0.76036,0.8394,0.73575,0.40954,0.32229,0.86764,0.000159668,0.000159668,0.000159668
191,4351.42,0.31858,0.23094,0.8414,0.9317,0.75788,0.83746,0.73359,0.41256,0.32899,0.87284,0.000158925,0.000158925,0.000158925
192,4374.24,0.3162,0.22401,0.83692,0.95507,0.75286,0.83652,0.73229,0.41913,0.33882,0.87286,0.000158182,0.000158182,0.000158182
193,4396.98,0.3166,0.22788,0.83409,0.96134,0.73966,0.84462,0.73591,0.4156,0.34423,0.86992,0.00015744,0.00015744,0.00015744
194,4419.61,0.32228,0.23058,0.83142,0.95089,0.75299,0.84697,0.74007,0.41512,0.32848,0.8701,0.000156698,0.000156698,0.000156698
195,4442.31,0.31255,0.22703,0.83406,0.95711,0.74752,0.84726,0.74288,0.41379,0.33135,0.86403,0.000155955,0.000155955,0.000155955
196,4465.91,0.32101,0.23382,0.83552,0.95214,0.75222,0.84951,0.73398,0.42076,0.33758,0.86401,0.000155212,0.000155212,0.000155212
197,4488.71,0.31037,0.22417,0.83057,0.95793,0.74766,0.84229,0.73531,0.42252,0.35516,0.86245,0.00015447,0.00015447,0.00015447
198,4511.43,0.30681,0.22188,0.82838,0.93061,0.75728,0.84411,0.73855,0.42679,0.35786,0.86758,0.000153727,0.000153727,0.000153727
199,4534.24,0.32338,0.23189,0.83593,0.91414,0.76959,0.84266,0.7305,0.43157,0.35006,0.86724,0.000152985,0.000152985,0.000152985
200,4556.89,0.31459,0.22437,0.83207,0.9307,0.74691,0.8416,0.73248,0.43088,0.34819,0.86745,0.000152242,0.000152242,0.000152242
201,4579.59,0.31502,0.22629,0.83337,0.93022,0.75297,0.84221,0.7391,0.41907,0.34436,0.85939,0.0001515,0.0001515,0.0001515
202,4602.31,0.319,0.22678,0.83428,0.93873,0.75449,0.84729,0.74208,0.41496,0.3415,0.8597,0.000150757,0.000150757,0.000150757
203,4624.88,0.30695,0.22424,0.83333,0.94796,0.74893,0.84184,0.73726,0.41649,0.34271,0.86712,0.000150015,0.000150015,0.000150015
204,4647.53,0.31528,0.22754,0.83738,0.94646,0.7519,0.84511,0.73851,0.41744,0.34197,0.87107,0.000149272,0.000149272,0.000149272
205,4670.29,0.31398,0.22446,0.83507,0.93049,0.7567,0.84059,0.7364,0.42044,0.3434,0.87003,0.00014853,0.00014853,0.00014853
206,4693.04,0.3113,0.22536,0.83584,0.9427,0.74917,0.84419,0.74147,0.41971,0.3329,0.86385,0.000147788,0.000147788,0.000147788
207,4715.73,0.30922,0.22344,0.83158,0.95909,0.74652,0.84491,0.74142,0.41359,0.33574,0.86394,0.000147045,0.000147045,0.000147045
208,4738.53,0.3038,0.21907,0.8307,0.92731,0.75855,0.84584,0.74394,0.41192,0.33509,0.86397,0.000146302,0.000146302,0.000146302
209,4762.13,0.30617,0.22001,0.82999,0.91954,0.75852,0.84389,0.74402,0.4143,0.33297,0.86781,0.00014556,0.00014556,0.00014556
210,4785.72,0.30755,0.22258,0.83007,0.94635,0.75591,0.84436,0.74325,0.41427,0.33243,0.8675,0.000144818,0.000144818,0.000144818
211,4808.46,0.30744,0.22104,0.83418,0.94442,0.75164,0.84355,0.7423,0.41233,0.32973,0.86312,0.000144075,0.000144075,0.000144075
212,4831.26,0.31225,0.22644,0.83288,0.96615,0.74508,0.84943,0.74601,0.40152,0.33525,0.85805,0.000143333,0.000143333,0.000143333
213,4854.92,0.30793,0.2242,0.82576,0.96484,0.7402,0.843,0.74417,0.39832,0.33629,0.85532,0.00014259,0.00014259,0.00014259
214,4877.66,0.31009,0.22488,0.83065,0.95671,0.74651,0.84741,0.74359,0.40674,0.32577,0.86159,0.000141847,0.000141847,0.000141847
215,4900.35,0.30875,0.22037,0.83154,0.96022,0.74219,0.85138,0.74692,0.40843,0.32415,0.86502,0.000141105,0.000141105,0.000141105
216,4923.93,0.30553,0.22059,0.83165,0.95588,0.73617,0.84612,0.74123,0.41103,0.34116,0.86133,0.000140363,0.000140363,0.000140363
217,4946.65,0.31065,0.22267,0.83061,0.94116,0.75601,0.85163,0.74336,0.40201,0.33563,0.85714,0.00013962,0.00013962,0.00013962
218,4969.29,0.30682,0.22022,0.83401,0.93582,0.75291,0.84648,0.74282,0.4072,0.34603,0.85813,0.000138877,0.000138877,0.000138877
219,4992.01,0.30883,0.22141,0.8313,0.93565,0.75038,0.84004,0.73552,0.41605,0.3483,0.86637,0.000138135,0.000138135,0.000138135
220,5014.64,0.30297,0.22152,0.82819,0.93725,0.75652,0.84361,0.73616,0.41889,0.33576,0.87121,0.000137392,0.000137392,0.000137392
221,5037.36,0.30049,0.21598,0.83019,0.93867,0.75271,0.8485,0.7411,0.4143,0.33081,0.86534,0.00013665,0.00013665,0.00013665
222,5060.22,0.30626,0.22361,0.83711,0.9499,0.75363,0.84785,0.74434,0.40663,0.33696,0.85948,0.000135907,0.000135907,0.000135907
223,5082.98,0.30292,0.21902,0.82876,0.95783,0.74935,0.84965,0.74375,0.40829,0.3442,0.85924,0.000135165,0.000135165,0.000135165
224,5105.64,0.30505,0.21462,0.83003,0.95895,0.75041,0.85769,0.74708,0.40862,0.32797,0.86137,0.000134422,0.000134422,0.000134422
225,5129.32,0.30269,0.22083,0.83059,0.95242,0.75504,0.85051,0.74211,0.40349,0.31766,0.86288,0.00013368,0.00013368,0.00013368
226,5152.11,0.29727,0.21726,0.83252,0.95068,0.75357,0.84771,0.74078,0.40297,0.31996,0.86498,0.000132937,0.000132937,0.000132937
227,5174.93,0.30664,0.22178,0.83515,0.95535,0.75074,0.84463,0.74108,0.40517,0.3198,0.86888,0.000132195,0.000132195,0.000132195
228,5197.61,0.30417,0.21788,0.82757,0.93684,0.75783,0.84755,0.7406,0.40656,0.32015,0.86319,0.000131452,0.000131452,0.000131452
229,5220.34,0.3017,0.21364,0.82694,0.95244,0.7464,0.84879,0.74091,0.41128,0.31054,0.86507,0.00013071,0.00013071,0.00013071
230,5243.13,0.29309,0.20719,0.82659,0.95936,0.73977,0.84765,0.74503,0.40949,0.31871,0.86137,0.000129967,0.000129967,0.000129967
231,5266.16,0.30646,0.21657,0.83003,0.96722,0.74322,0.85164,0.74585,0.41156,0.32715,0.8629,0.000129225,0.000129225,0.000129225
232,5288.95,0.29703,0.2126,0.82744,0.96664,0.74415,0.84924,0.74116,0.41281,0.33363,0.86518,0.000128483,0.000128483,0.000128483
233,5311.61,0.30015,0.21248,0.83237,0.9509,0.74845,0.84696,0.74229,0.40574,0.32838,0.86403,0.00012774,0.00012774,0.00012774
234,5334.4,0.30068,0.2151,0.8315,0.95005,0.74184,0.84944,0.74702,0.40767,0.31969,0.86493,0.000126997,0.000126997,0.000126997
235,5357.15,0.29915,0.21851,0.82786,0.95477,0.74751,0.84857,0.74645,0.40509,0.32367,0.85893,0.000126255,0.000126255,0.000126255
236,5379.84,0.29344,0.21062,0.82901,0.9519,0.75115,0.85387,0.75095,0.40731,0.32518,0.86174,0.000125512,0.000125512,0.000125512
237,5403.22,0.29775,0.21571,0.82722,0.9501,0.75394,0.85114,0.75013,0.4078,0.32875,0.86771,0.00012477,0.00012477,0.00012477
238,5425.8,0.30269,0.21768,0.82981,0.94831,0.7602,0.85237,0.74705,0.39707,0.33025,0.86129,0.000124027,0.000124027,0.000124027
239,5448.46,0.2978,0.21587,0.83138,0.94723,0.75398,0.8518,0.74813,0.39777,0.32692,0.86022,0.000123285,0.000123285,0.000123285
240,5471.17,0.29585,0.2134,0.82764,0.96552,0.74375,0.84737,0.74608,0.39812,0.32239,0.85993,0.000122542,0.000122542,0.000122542
241,5494.03,0.29001,0.20917,0.8289,0.96134,0.74979,0.84805,0.74809,0.3934,0.31814,0.85761,0.0001218,0.0001218,0.0001218
242,5516.92,0.30368,0.21435,0.83157,0.95239,0.76255,0.85268,0.7491,0.39518,0.32307,0.85787,0.000121057,0.000121057,0.000121057
243,5539.64,0.29761,0.2118,0.83108,0.94734,0.7612,0.85138,0.74492,0.4016,0.32629,0.86177,0.000120315,0.000120315,0.000120315
244,5562.31,0.29562,0.21184,0.83023,0.94372,0.7588,0.85384,0.74824,0.40019,0.32596,0.85943,0.000119572,0.000119572,0.000119572
245,5585.27,0.2928,0.21255,0.83275,0.94853,0.75917,0.85803,0.74995,0.40232,0.3224,0.86306,0.00011883,0.00011883,0.00011883
246,5607.95,0.29471,0.2092,0.82722,0.94266,0.75885,0.85789,0.74889,0.40365,0.32163,0.87207,0.000118087,0.000118087,0.000118087
247,5630.72,0.29153,0.20992,0.83152,0.93256,0.76728,0.85503,0.7467,0.40489,0.31921,0.87379,0.000117345,0.000117345,0.000117345
248,5653.46,0.30161,0.21252,0.83239,0.9388,0.76156,0.85626,0.74743,0.41041,0.32343,0.87346,0.000116602,0.000116602,0.000116602
249,5676.13,0.29067,0.21022,0.82444,0.93939,0.76603,0.85693,0.74922,0.40383,0.32916,0.86821,0.00011586,0.00011586,0.00011586
250,5698.8,0.2918,0.20875,0.82776,0.93149,0.76607,0.85348,0.74714,0.40033,0.32658,0.86419,0.000115117,0.000115117,0.000115117
251,5721.48,0.29197,0.20683,0.82803,0.9543,0.74249,0.85371,0.74635,0.3999,0.33063,0.86036,0.000114375,0.000114375,0.000114375
252,5744.33,0.29611,0.20781,0.82865,0.9491,0.7597,0.85193,0.74523,0.39366,0.331,0.85641,0.000113633,0.000113633,0.000113633
253,5767.06,0.29665,0.21117,0.82819,0.93066,0.76887,0.85263,0.74825,0.39084,0.33145,0.85493,0.00011289,0.00011289,0.00011289
254,5789.81,0.29509,0.21084,0.82794,0.95399,0.74921,0.85635,0.75104,0.39441,0.33058,0.85774,0.000112148,0.000112148,0.000112148
255,5814.58,0.28522,0.20653,0.82827,0.94566,0.75561,0.8557,0.75137,0.3985,0.32632,0.86117,0.000111405,0.000111405,0.000111405
256,5838.21,0.28673,0.20722,0.82746,0.95213,0.75525,0.85587,0.74778,0.39863,0.32672,0.85696,0.000110663,0.000110663,0.000110663
257,5860.85,0.29446,0.21054,0.83018,0.96104,0.74612,0.85499,0.74853,0.40321,0.32886,0.85852,0.00010992,0.00010992,0.00010992
258,5883.58,0.28492,0.20728,0.82899,0.96207,0.74623,0.85561,0.74786,0.40139,0.32593,0.8594,0.000109178,0.000109178,0.000109178
259,5906.27,0.29048,0.20878,0.83001,0.96074,0.745,0.85449,0.7498,0.40016,0.32307,0.85823,0.000108435,0.000108435,0.000108435
260,5928.92,0.29074,0.21011,0.83011,0.94858,0.75653,0.85594,0.75221,0.3977,0.31549,0.85709,0.000107693,0.000107693,0.000107693
261,5952.42,0.28588,0.20605,0.82723,0.9564,0.74993,0.85535,0.75134,0.39697,0.31893,0.85879,0.00010695,0.00010695,0.00010695
262,5975.17,0.28624,0.20448,0.82291,0.95089,0.75364,0.85594,0.75104,0.39672,0.3142,0.85975,0.000106208,0.000106208,0.000106208
263,5997.9,0.28027,0.20341,0.8271,0.96865,0.74476,0.85871,0.74758,0.40065,0.31875,0.86528,0.000105465,0.000105465,0.000105465
264,6020.67,0.2885,0.20623,0.8294,0.96058,0.7477,0.85473,0.74803,0.39744,0.31481,0.86432,0.000104722,0.000104722,0.000104722
265,6043.44,0.28361,0.20444,0.82762,0.95542,0.74375,0.85503,0.74754,0.39718,0.31628,0.86388,0.00010398,0.00010398,0.00010398
266,6066.02,0.28891,0.2068,0.82449,0.91797,0.77096,0.85251,0.74695,0.39676,0.32253,0.86365,0.000103237,0.000103237,0.000103237
267,6088.83,0.28903,0.20919,0.82496,0.92324,0.76377,0.85296,0.74787,0.39448,0.32329,0.86197,0.000102495,0.000102495,0.000102495
268,6111.84,0.2847,0.20363,0.82664,0.93009,0.75685,0.85406,0.74953,0.39605,0.32491,0.85982,0.000101752,0.000101752,0.000101752
269,6134.47,0.28107,0.20518,0.82596,0.95332,0.75011,0.85413,0.75172,0.39578,0.32439,0.85774,0.00010101,0.00010101,0.00010101
270,6158.43,0.2842,0.202,0.82195,0.94452,0.74739,0.85154,0.75203,0.39518,0.32693,0.85447,0.000100267,0.000100267,0.000100267
271,6181.99,0.27446,0.20003,0.82341,0.90939,0.77077,0.85072,0.7517,0.39237,0.33703,0.85389,9.9525e-05,9.9525e-05,9.9525e-05
272,6204.73,0.28099,0.20419,0.8242,0.94759,0.75963,0.85558,0.75165,0.39213,0.33766,0.85414,9.87825e-05,9.87825e-05,9.87825e-05
273,6228.01,0.28168,0.20424,0.82575,0.94806,0.75573,0.8523,0.74906,0.39364,0.33578,0.85681,9.804e-05,9.804e-05,9.804e-05
274,6251.13,0.29263,0.21184,0.83054,0.96049,0.75342,0.85195,0.74878,0.39053,0.33036,0.85347,9.72975e-05,9.72975e-05,9.72975e-05
275,6274.29,0.28598,0.20792,0.82927,0.9524,0.7559,0.85438,0.75221,0.39001,0.32822,0.85603,9.6555e-05,9.6555e-05,9.6555e-05
276,6298.92,0.28447,0.20408,0.82649,0.94785,0.76085,0.85414,0.75132,0.39091,0.33127,0.85701,9.58125e-05,9.58125e-05,9.58125e-05
277,6321.96,0.28007,0.19997,0.82389,0.9483,0.75912,0.85296,0.75139,0.39539,0.32881,0.86174,9.507e-05,9.507e-05,9.507e-05
278,6345.6,0.28206,0.20074,0.82384,0.94573,0.75733,0.85088,0.75259,0.39625,0.33298,0.85926,9.43275e-05,9.43275e-05,9.43275e-05
279,6369.22,0.27924,0.19774,0.82147,0.94776,0.75211,0.85013,0.75263,0.39629,0.33985,0.85751,9.3585e-05,9.3585e-05,9.3585e-05
280,6392.92,0.27382,0.19717,0.8227,0.94558,0.75978,0.85385,0.75391,0.39478,0.3364,0.85571,9.28425e-05,9.28425e-05,9.28425e-05
281,6416.51,0.27841,0.19866,0.82716,0.96137,0.75145,0.856,0.75518,0.39472,0.32698,0.85558,9.21e-05,9.21e-05,9.21e-05
282,6440.19,0.27537,0.19777,0.82415,0.96148,0.75612,0.85855,0.75475,0.39348,0.31723,0.85441,9.13575e-05,9.13575e-05,9.13575e-05
283,6462.99,0.26817,0.1955,0.82405,0.95398,0.75725,0.85609,0.75232,0.39581,0.32786,0.85515,9.0615e-05,9.0615e-05,9.0615e-05
284,6485.67,0.27173,0.1964,0.82831,0.93676,0.76564,0.85681,0.75358,0.39512,0.32746,0.85694,8.98725e-05,8.98725e-05,8.98725e-05
285,6508.4,0.28519,0.19972,0.82685,0.95169,0.76216,0.86008,0.75573,0.39401,0.32788,0.85746,8.913e-05,8.913e-05,8.913e-05
286,6532.04,0.27778,0.19775,0.82289,0.95044,0.75615,0.85529,0.75431,0.39555,0.32963,0.85648,8.83875e-05,8.83875e-05,8.83875e-05
287,6554.59,0.28035,0.20001,0.825,0.95987,0.75194,0.85646,0.75501,0.39302,0.32375,0.85414,8.7645e-05,8.7645e-05,8.7645e-05
288,6577.23,0.27619,0.19797,0.8249,0.92942,0.77623,0.85846,0.75721,0.39283,0.32191,0.85659,8.69025e-05,8.69025e-05,8.69025e-05
289,6600.88,0.27578,0.19738,0.82489,0.92428,0.77823,0.86214,0.76027,0.39255,0.31922,0.85724,8.616e-05,8.616e-05,8.616e-05
290,6624.77,0.27875,0.19969,0.82617,0.92232,0.77876,0.85964,0.76004,0.39236,0.31691,0.85671,8.54175e-05,8.54175e-05,8.54175e-05
291,6648.3,0.274,0.19466,0.82169,0.96346,0.74689,0.86073,0.7573,0.39505,0.31668,0.85903,8.4675e-05,8.4675e-05,8.4675e-05
292,6671.67,0.27674,0.19774,0.82237,0.95921,0.75346,0.86038,0.75773,0.39755,0.32042,0.85788,8.39325e-05,8.39325e-05,8.39325e-05
293,6694.4,0.27775,0.19973,0.82419,0.96181,0.74984,0.85777,0.75576,0.39939,0.32436,0.85681,8.319e-05,8.319e-05,8.319e-05
294,6717.09,0.27286,0.19605,0.82568,0.9631,0.74789,0.85516,0.75704,0.39545,0.31787,0.85343,8.24475e-05,8.24475e-05,8.24475e-05
295,6739.77,0.26265,0.1895,0.82055,0.96371,0.74761,0.85589,0.75737,0.39486,0.31741,0.85515,8.1705e-05,8.1705e-05,8.1705e-05
296,6762.5,0.26253,0.19001,0.82381,0.95931,0.74486,0.85563,0.75745,0.39265,0.31714,0.85284,8.09625e-05,8.09625e-05,8.09625e-05
297,6785.19,0.27179,0.19621,0.82386,0.91033,0.77175,0.8543,0.75776,0.39267,0.31835,0.85199,8.022e-05,8.022e-05,8.022e-05
298,6807.83,0.27777,0.1963,0.82485,0.91458,0.77404,0.85888,0.75761,0.39071,0.31733,0.851,7.94775e-05,7.94775e-05,7.94775e-05
299,6830.54,0.27069,0.19379,0.82319,0.92267,0.76374,0.85921,0.75554,0.38977,0.31565,0.84971,7.8735e-05,7.8735e-05,7.8735e-05
300,6853.1,0.27105,0.19401,0.82212,0.95109,0.74316,0.85625,0.75802,0.38898,0.31827,0.85058,7.79925e-05,7.79925e-05,7.79925e-05
301,6876.31,0.27278,0.19459,0.82394,0.94991,0.74678,0.85672,0.75881,0.38579,0.31523,0.84917,7.725e-05,7.725e-05,7.725e-05
302,6899.37,0.27826,0.1979,0.82698,0.95425,0.7424,0.85418,0.75598,0.38509,0.31648,0.84806,7.65075e-05,7.65075e-05,7.65075e-05
303,6922.77,0.27225,0.1951,0.82256,0.94905,0.74759,0.85192,0.75581,0.38475,0.31912,0.84577,7.5765e-05,7.5765e-05,7.5765e-05
304,6945.66,0.2712,0.19346,0.8214,0.95525,0.74214,0.85422,0.75682,0.38598,0.32151,0.84692,7.50225e-05,7.50225e-05,7.50225e-05
305,6968.27,0.26611,0.19312,0.82349,0.95341,0.74033,0.85152,0.75754,0.38692,0.32057,0.8476,7.428e-05,7.428e-05,7.428e-05
306,6991.14,0.2668,0.18758,0.82074,0.92317,0.76303,0.85814,0.75805,0.3886,0.3236,0.84832,7.35375e-05,7.35375e-05,7.35375e-05
307,7014,0.26008,0.18952,0.81648,0.92176,0.76642,0.85608,0.75591,0.38772,0.33146,0.8466,7.2795e-05,7.2795e-05,7.2795e-05
308,7038.52,0.26487,0.18894,0.81907,0.92683,0.76341,0.85795,0.75741,0.38806,0.3284,0.84672,7.20525e-05,7.20525e-05,7.20525e-05
309,7061.38,0.25908,0.1899,0.8202,0.95955,0.73865,0.85747,0.75819,0.38758,0.32504,0.84737,7.131e-05,7.131e-05,7.131e-05
310,7084.08,0.26372,0.19074,0.81805,0.9608,0.73967,0.85659,0.76036,0.38715,0.32135,0.84706,7.05675e-05,7.05675e-05,7.05675e-05
311,7107.66,0.26417,0.19051,0.82268,0.95435,0.74606,0.85594,0.75996,0.38735,0.31988,0.84658,6.9825e-05,6.9825e-05,6.9825e-05
312,7130.48,0.27775,0.1951,0.82805,0.95181,0.74504,0.85522,0.75862,0.38552,0.31848,0.84526,6.90825e-05,6.90825e-05,6.90825e-05
313,7153.16,0.26391,0.1884,0.82055,0.95473,0.74714,0.8543,0.75667,0.38702,0.31752,0.84597,6.834e-05,6.834e-05,6.834e-05
314,7175.81,0.26231,0.18865,0.8222,0.95625,0.7411,0.85549,0.75813,0.39029,0.31521,0.84903,6.75975e-05,6.75975e-05,6.75975e-05
315,7199.49,0.2634,0.18744,0.82221,0.95678,0.7435,0.85828,0.75972,0.39245,0.31682,0.85114,6.6855e-05,6.6855e-05,6.6855e-05
316,7222.13,0.26623,0.19019,0.82114,0.9553,0.74344,0.85872,0.7594,0.39175,0.31828,0.85151,6.61125e-05,6.61125e-05,6.61125e-05
317,7244.84,0.27281,0.19083,0.82446,0.95513,0.74673,0.85771,0.75869,0.39089,0.3168,0.85337,6.537e-05,6.537e-05,6.537e-05
318,7267.85,0.25391,0.184,0.81812,0.9516,0.74494,0.85374,0.75813,0.38707,0.31504,0.8522,6.46275e-05,6.46275e-05,6.46275e-05
319,7290.55,0.2617,0.18692,0.82618,0.96072,0.73835,0.85495,0.75828,0.38714,0.31705,0.85256,6.3885e-05,6.3885e-05,6.3885e-05
320,7313.2,0.26056,0.18529,0.81999,0.95826,0.73712,0.85556,0.759,0.39013,0.31517,0.85548,6.31425e-05,6.31425e-05,6.31425e-05
321,7335.96,0.25973,0.18631,0.81766,0.959,0.73953,0.85541,0.75848,0.39312,0.32041,0.85726,6.24e-05,6.24e-05,6.24e-05
322,7359.19,0.25902,0.18578,0.81752,0.95781,0.74195,0.85462,0.7609,0.39043,0.32293,0.85693,6.16575e-05,6.16575e-05,6.16575e-05
323,7383.11,0.25942,0.18644,0.82017,0.95725,0.74126,0.856,0.76167,0.38859,0.32944,0.85463,6.0915e-05,6.0915e-05,6.0915e-05
324,7406.79,0.26134,0.18888,0.8238,0.956,0.74073,0.85594,0.76095,0.38756,0.32947,0.85471,6.01725e-05,6.01725e-05,6.01725e-05
325,7429.43,0.26276,0.18984,0.82171,0.9585,0.74017,0.8566,0.76207,0.38958,0.32949,0.85641,5.943e-05,5.943e-05,5.943e-05
326,7453.09,0.25436,0.18577,0.81978,0.94936,0.74532,0.85755,0.76205,0.38975,0.32814,0.85722,5.86875e-05,5.86875e-05,5.86875e-05
327,7475.73,0.26669,0.19195,0.82223,0.95125,0.74592,0.85748,0.76163,0.39189,0.32812,0.8575,5.7945e-05,5.7945e-05,5.7945e-05
328,7498.59,0.25625,0.18574,0.82092,0.9625,0.7401,0.85689,0.76071,0.39282,0.33154,0.8574,5.72025e-05,5.72025e-05,5.72025e-05
329,7521.24,0.26835,0.19248,0.82395,0.96539,0.73881,0.85625,0.76146,0.39189,0.3285,0.85609,5.646e-05,5.646e-05,5.646e-05
330,7545.05,0.25474,0.18285,0.82056,0.95522,0.74748,0.85669,0.76188,0.39268,0.32682,0.85612,5.57175e-05,5.57175e-05,5.57175e-05
331,7570.17,0.26345,0.18806,0.8215,0.95518,0.74819,0.85806,0.76188,0.39347,0.32904,0.85632,5.4975e-05,5.4975e-05,5.4975e-05
332,7594.91,0.24898,0.17879,0.82259,0.9339,0.76064,0.85788,0.76262,0.393,0.32758,0.8564,5.42325e-05,5.42325e-05,5.42325e-05
333,7618.5,0.26224,0.18652,0.81618,0.93229,0.7644,0.85974,0.76324,0.39322,0.32434,0.85699,5.349e-05,5.349e-05,5.349e-05
334,7642.04,0.25818,0.18768,0.82069,0.96088,0.74434,0.86018,0.76365,0.39234,0.32213,0.85763,5.27475e-05,5.27475e-05,5.27475e-05
335,7665.64,0.25527,0.18199,0.81486,0.96073,0.74341,0.86055,0.76421,0.39247,0.32338,0.85759,5.2005e-05,5.2005e-05,5.2005e-05
336,7689.19,0.26226,0.18838,0.82057,0.96015,0.74321,0.86012,0.76522,0.39211,0.32469,0.85727,5.12625e-05,5.12625e-05,5.12625e-05
337,7712.71,0.25703,0.18066,0.81863,0.9565,0.74497,0.85994,0.76424,0.39022,0.32337,0.8571,5.052e-05,5.052e-05,5.052e-05
338,7735.43,0.26498,0.18849,0.82247,0.95642,0.74627,0.85625,0.76211,0.38866,0.32094,0.85652,4.97775e-05,4.97775e-05,4.97775e-05
339,7758.05,0.25498,0.18577,0.8216,0.95298,0.7442,0.85558,0.76343,0.38889,0.31951,0.85607,4.9035e-05,4.9035e-05,4.9035e-05
340,7781.26,0.2506,0.18017,0.8146,0.95736,0.74406,0.85664,0.76375,0.39,0.31857,0.85508,4.82925e-05,4.82925e-05,4.82925e-05
341,7804.07,0.25323,0.18393,0.81876,0.95803,0.74373,0.85612,0.76275,0.38947,0.31544,0.85397,4.755e-05,4.755e-05,4.755e-05
342,7826.92,0.25701,0.18212,0.81695,0.9535,0.74776,0.85558,0.76123,0.39004,0.31343,0.85392,4.68075e-05,4.68075e-05,4.68075e-05
343,7849.59,0.25415,0.18456,0.82062,0.95941,0.74342,0.85399,0.76053,0.39038,0.31382,0.85388,4.6065e-05,4.6065e-05,4.6065e-05
344,7872.39,0.24866,0.17758,0.81735,0.9597,0.7428,0.85465,0.76026,0.39055,0.31492,0.85424,4.53225e-05,4.53225e-05,4.53225e-05
345,7895.02,0.24855,0.17952,0.81411,0.96454,0.74765,0.86029,0.76106,0.39051,0.31743,0.85421,4.458e-05,4.458e-05,4.458e-05
346,7917.7,0.25418,0.18033,0.81944,0.96075,0.74564,0.85768,0.76089,0.39117,0.31914,0.85503,4.38375e-05,4.38375e-05,4.38375e-05
347,7942.43,0.24633,0.17178,0.81542,0.95083,0.75373,0.85687,0.75953,0.3918,0.32031,0.85498,4.3095e-05,4.3095e-05,4.3095e-05
348,7965.73,0.25027,0.18033,0.81933,0.94708,0.75639,0.85763,0.76068,0.38994,0.31866,0.8543,4.23525e-05,4.23525e-05,4.23525e-05
349,7988.33,0.25001,0.18062,0.81964,0.94668,0.75661,0.85771,0.76118,0.38872,0.31716,0.85457,4.161e-05,4.161e-05,4.161e-05
350,8010.99,0.24308,0.17742,0.81677,0.94642,0.75653,0.85733,0.7598,0.38923,0.31866,0.85547,4.08675e-05,4.08675e-05,4.08675e-05
351,8033.63,0.2562,0.17921,0.8182,0.93967,0.75565,0.85679,0.75987,0.38895,0.3175,0.85578,4.0125e-05,4.0125e-05,4.0125e-05
352,8056.43,0.24548,0.17425,0.81539,0.93606,0.76037,0.85751,0.7593,0.38882,0.31799,0.85581,3.93825e-05,3.93825e-05,3.93825e-05
353,8079.05,0.24732,0.17993,0.8188,0.93495,0.76153,0.85798,0.76069,0.38781,0.31855,0.85517,3.864e-05,3.864e-05,3.864e-05
354,8101.91,0.2553,0.17856,0.82307,0.94157,0.75902,0.85997,0.76216,0.38723,0.31921,0.85557,3.78975e-05,3.78975e-05,3.78975e-05
355,8124.59,0.2529,0.1808,0.81543,0.94214,0.75907,0.85951,0.76169,0.38846,0.3201,0.85665,3.7155e-05,3.7155e-05,3.7155e-05
356,8147.47,0.24547,0.17822,0.81824,0.94377,0.75796,0.85847,0.7608,0.38774,0.32059,0.85581,3.64125e-05,3.64125e-05,3.64125e-05
357,8170.85,0.24683,0.17703,0.81742,0.94162,0.75725,0.85794,0.76018,0.38776,0.32103,0.85575,3.567e-05,3.567e-05,3.567e-05
358,8193.8,0.24825,0.17692,0.81625,0.94244,0.75844,0.85913,0.76017,0.38741,0.31993,0.8554,3.49275e-05,3.49275e-05,3.49275e-05
359,8216.9,0.24786,0.1771,0.81556,0.94429,0.75895,0.85965,0.75979,0.38659,0.31969,0.85512,3.4185e-05,3.4185e-05,3.4185e-05
360,8240.19,0.24491,0.17554,0.81753,0.94123,0.75827,0.85988,0.75965,0.38624,0.31987,0.85541,3.34425e-05,3.34425e-05,3.34425e-05
