epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,5289.75,0.54896,0.37607,0.91473,0.95673,0.73491,0.82893,0.7023,0.49047,0.38304,0.87251,0.00012279,0.00012279,0.00012279
181,5319.86,0.54055,0.36972,0.91985,0.91747,0.75176,0.83039,0.70579,0.50258,0.41631,0.87531,0.0001218,0.0001218,0.0001218
182,5349.06,0.53423,0.36682,0.90786,0.92884,0.73907,0.82664,0.70076,0.4952,0.3977,0.87051,0.00012081,0.00012081,0.00012081
183,5378.13,0.54485,0.37633,0.90903,0.9329,0.74475,0.82716,0.69897,0.49106,0.40968,0.87337,0.00011982,0.00011982,0.00011982
184,5407.17,0.54777,0.37369,0.91349,0.94714,0.74681,0.83204,0.70202,0.48347,0.38523,0.87515,0.00011883,0.00011883,0.00011883
185,5435.97,0.52419,0.36415,0.90893,0.93669,0.74189,0.83105,0.70267,0.48671,0.38752,0.87445,0.00011784,0.00011784,0.00011784
186,5464.68,0.54907,0.37979,0.91889,0.93813,0.7318,0.82592,0.70047,0.48353,0.40228,0.87469,0.00011685,0.00011685,0.00011685
187,5493.4,0.54302,0.37685,0.91113,0.9365,0.74392,0.83294,0.70608,0.47869,0.3892,0.87551,0.00011586,0.00011586,0.00011586
188,5522.41,0.53684,0.37179,0.91087,0.96038,0.72779,0.83039,0.70207,0.48092,0.37409,0.87351,0.00011487,0.00011487,0.00011487
189,5550.88,0.53679,0.36825,0.90381,0.94215,0.73446,0.82895,0.70265,0.4835,0.38037,0.8786,0.00011388,0.00011388,0.00011388
190,5580.37,0.5239,0.35988,0.91364,0.94392,0.73164,0.82112,0.69515,0.49277,0.39686,0.88411,0.00011289,0.00011289,0.00011289
191,5609.89,0.52319,0.36453,0.91082,0.92332,0.74487,0.82396,0.69045,0.50691,0.39959,0.88834,0.0001119,0.0001119,0.0001119
192,5639.2,0.53931,0.36484,0.91168,0.92854,0.74481,0.82882,0.6943,0.49598,0.39116,0.88976,0.00011091,0.00011091,0.00011091
193,5668.63,0.52553,0.36092,0.91195,0.93152,0.74603,0.82681,0.69199,0.49229,0.39912,0.88417,0.00010992,0.00010992,0.00010992
194,5697.44,0.53599,0.3643,0.90466,0.93155,0.74225,0.82357,0.69129,0.48364,0.40141,0.87896,0.00010893,0.00010893,0.00010893
195,5725.96,0.5241,0.3579,0.90758,0.94747,0.73379,0.82752,0.70026,0.48515,0.40598,0.87806,0.00010794,0.00010794,0.00010794
196,5755.61,0.52406,0.35912,0.91856,0.95181,0.73794,0.83082,0.70146,0.48681,0.40347,0.87555,0.00010695,0.00010695,0.00010695
197,5784.25,0.53277,0.36469,0.90499,0.95598,0.73884,0.83314,0.69965,0.48634,0.39149,0.87764,0.00010596,0.00010596,0.00010596
198,5814.1,0.53791,0.36215,0.91284,0.95725,0.73376,0.83265,0.70262,0.4804,0.40302,0.87628,0.00010497,0.00010497,0.00010497
199,5844.13,0.53963,0.36858,0.9094,0.95073,0.73761,0.83708,0.71338,0.48017,0.39921,0.87561,0.00010398,0.00010398,0.00010398
200,5874.03,0.51883,0.35595,0.90373,0.93526,0.74001,0.83377,0.71093,0.47613,0.3919,0.86962,0.00010299,0.00010299,0.00010299
201,5902.77,0.53134,0.3586,0.9058,0.95497,0.73541,0.84008,0.71421,0.47612,0.38508,0.87494,0.000102,0.000102,0.000102
202,5933.02,0.53259,0.36403,0.90904,0.94843,0.74432,0.83567,0.70543,0.47976,0.3897,0.87731,0.00010101,0.00010101,0.00010101
203,5961.53,0.53345,0.36634,0.9072,0.95264,0.74546,0.83568,0.70488,0.48311,0.38901,0.88059,0.00010002,0.00010002,0.00010002
204,5990.53,0.5379,0.36793,0.90612,0.94804,0.75241,0.83446,0.70511,0.48449,0.38242,0.87794,9.903e-05,9.903e-05,9.903e-05
205,6019.48,0.52513,0.36278,0.91508,0.94831,0.73384,0.82639,0.69643,0.49197,0.39243,0.88189,9.804e-05,9.804e-05,9.804e-05
206,6048.36,0.50649,0.34614,0.89987,0.95095,0.73995,0.82945,0.70191,0.48751,0.38494,0.88679,9.705e-05,9.705e-05,9.705e-05
207,6076.78,0.51285,0.35646,0.90259,0.95238,0.73455,0.83416,0.70513,0.49223,0.38753,0.88639,9.606e-05,9.606e-05,9.606e-05
208,6105.43,0.51123,0.33896,0.8988,0.93934,0.74337,0.82799,0.70192,0.48575,0.39794,0.88362,9.507e-05,9.507e-05,9.507e-05
209,6134.45,0.51657,0.3498,0.90513,0.93314,0.75261,0.83399,0.70882,0.4839,0.39009,0.87751,9.408e-05,9.408e-05,9.408e-05
210,6163.93,0.50398,0.34961,0.89986,0.95464,0.74325,0.83163,0.70725,0.48082,0.39124,0.8757,9.309e-05,9.309e-05,9.309e-05
211,6193.18,0.49673,0.34092,0.90557,0.9593,0.74556,0.83494,0.71027,0.48021,0.38936,0.87639,9.21e-05,9.21e-05,9.21e-05
212,6222.04,0.51329,0.3463,0.90641,0.95771,0.7414,0.83169,0.70833,0.47271,0.37717,0.87614,9.111e-05,9.111e-05,9.111e-05
213,6250.73,0.51249,0.34511,0.89911,0.94777,0.74605,0.83287,0.71087,0.46762,0.3772,0.87849,9.012e-05,9.012e-05,9.012e-05
214,6279.33,0.512,0.34745,0.90083,0.96112,0.73996,0.83693,0.7073,0.47738,0.37884,0.88818,8.913e-05,8.913e-05,8.913e-05
215,6308.15,0.50369,0.34634,0.90565,0.94352,0.74092,0.83536,0.71074,0.48167,0.39264,0.88414,8.814e-05,8.814e-05,8.814e-05
216,6336.77,0.49899,0.33559,0.89308,0.96524,0.73041,0.84093,0.71251,0.47717,0.38527,0.87557,8.715e-05,8.715e-05,8.715e-05
217,6365.29,0.51101,0.34625,0.89759,0.94751,0.74233,0.83237,0.7161,0.4682,0.38119,0.86995,8.616e-05,8.616e-05,8.616e-05
218,6395.08,0.50414,0.34326,0.9051,0.95432,0.74476,0.83271,0.71497,0.4643,0.37113,0.86749,8.517e-05,8.517e-05,8.517e-05
219,6424.91,0.50181,0.34229,0.90458,0.95495,0.73991,0.83394,0.71582,0.4667,0.3787,0.86772,8.418e-05,8.418e-05,8.418e-05
220,6455.14,0.50068,0.33966,0.8936,0.95511,0.74187,0.83384,0.71752,0.47115,0.37787,0.86959,8.319e-05,8.319e-05,8.319e-05
221,6484.74,0.50419,0.34771,0.89813,0.93481,0.75918,0.83533,0.71758,0.47251,0.36896,0.87215,8.22e-05,8.22e-05,8.22e-05
222,6514.3,0.4866,0.33174,0.89426,0.93814,0.75434,0.83395,0.71494,0.46946,0.36806,0.87171,8.121e-05,8.121e-05,8.121e-05
223,6544.02,0.486,0.33118,0.90033,0.94076,0.75065,0.837,0.71731,0.46591,0.36782,0.86965,8.022e-05,8.022e-05,8.022e-05
224,6572.78,0.50731,0.34604,0.89763,0.93941,0.75242,0.83169,0.71786,0.46995,0.37582,0.87435,7.923e-05,7.923e-05,7.923e-05
225,6602.45,0.49442,0.33079,0.89405,0.92763,0.75526,0.83177,0.71734,0.47113,0.38314,0.87535,7.824e-05,7.824e-05,7.824e-05
226,6631.15,0.49771,0.33127,0.8944,0.93592,0.7465,0.83239,0.71529,0.47231,0.38381,0.87452,7.725e-05,7.725e-05,7.725e-05
227,6660.29,0.51505,0.34256,0.90136,0.94393,0.74554,0.83512,0.71663,0.47081,0.38221,0.87481,7.626e-05,7.626e-05,7.626e-05
228,6689.32,0.48853,0.33279,0.89085,0.93564,0.75657,0.84044,0.72235,0.47038,0.38196,0.87288,7.527e-05,7.527e-05,7.527e-05
229,6718.41,0.50636,0.34217,0.89661,0.93823,0.75409,0.84157,0.72199,0.46999,0.38051,0.87259,7.428e-05,7.428e-05,7.428e-05
230,6747.56,0.49468,0.33374,0.89781,0.94496,0.75103,0.8413,0.71889,0.47384,0.37864,0.87359,7.329e-05,7.329e-05,7.329e-05
231,6776.64,0.49022,0.33455,0.8929,0.94709,0.7425,0.84034,0.71948,0.47275,0.37598,0.87768,7.23e-05,7.23e-05,7.23e-05
232,6805.58,0.47765,0.32872,0.89377,0.9475,0.74139,0.83732,0.71795,0.47264,0.37532,0.87539,7.131e-05,7.131e-05,7.131e-05
233,6834.57,0.49468,0.33329,0.89353,0.94617,0.75007,0.83985,0.72134,0.46804,0.36853,0.87392,7.032e-05,7.032e-05,7.032e-05
234,6863.34,0.49135,0.3352,0.89423,0.94808,0.75232,0.84236,0.72015,0.46961,0.37071,0.87348,6.933e-05,6.933e-05,6.933e-05
235,6892.18,0.4916,0.34276,0.8961,0.9407,0.75389,0.84004,0.72087,0.46731,0.37639,0.87454,6.834e-05,6.834e-05,6.834e-05
236,6921.81,0.47843,0.3245,0.89608,0.96172,0.75369,0.83948,0.71758,0.46994,0.37955,0.87615,6.735e-05,6.735e-05,6.735e-05
237,6950.87,0.48845,0.33193,0.88777,0.95378,0.75799,0.84192,0.72152,0.46541,0.37095,0.87108,6.636e-05,6.636e-05,6.636e-05
238,6979.72,0.4853,0.32414,0.89083,0.94337,0.7585,0.83666,0.72289,0.45461,0.36993,0.86434,6.537e-05,6.537e-05,6.537e-05
239,7008.74,0.48178,0.32544,0.88743,0.93517,0.76973,0.84326,0.72513,0.4543,0.36905,0.86708,6.438e-05,6.438e-05,6.438e-05
240,7039.44,0.47645,0.31921,0.88948,0.9518,0.74765,0.83735,0.71976,0.45217,0.3676,0.86708,6.339e-05,6.339e-05,6.339e-05
241,7069.26,0.50526,0.34115,0.899,0.92465,0.7665,0.8397,0.72195,0.45707,0.37059,0.8719,6.24e-05,6.24e-05,6.24e-05
242,7097.47,0.49751,0.3326,0.88995,0.95602,0.74772,0.83958,0.71594,0.46249,0.37479,0.87584,6.141e-05,6.141e-05,6.141e-05
243,7126.15,0.4932,0.33549,0.89774,0.93675,0.76228,0.83864,0.71749,0.45967,0.37466,0.87412,6.042e-05,6.042e-05,6.042e-05
244,7155.32,0.48397,0.33124,0.8965,0.91787,0.76762,0.84233,0.71835,0.46172,0.38058,0.87427,5.943e-05,5.943e-05,5.943e-05
245,7184.52,0.48066,0.32688,0.8962,0.92867,0.76437,0.83681,0.71741,0.46685,0.37695,0.87601,5.844e-05,5.844e-05,5.844e-05
246,7213.35,0.47602,0.31724,0.88917,0.94464,0.74708,0.84052,0.71838,0.46332,0.37725,0.87485,5.745e-05,5.745e-05,5.745e-05
247,7242.44,0.47021,0.32183,0.89245,0.93863,0.74973,0.8404,0.7222,0.46547,0.36902,0.87255,5.646e-05,5.646e-05,5.646e-05
248,7271.66,0.48519,0.32703,0.89609,0.93037,0.76297,0.84404,0.72393,0.47254,0.36967,0.87643,5.547e-05,5.547e-05,5.547e-05
249,7300.46,0.47793,0.32696,0.89105,0.94516,0.7547,0.84228,0.72145,0.47552,0.3698,0.87605,5.448e-05,5.448e-05,5.448e-05
250,7329.03,0.48778,0.32917,0.89478,0.96852,0.74086,0.84402,0.72403,0.47326,0.36663,0.87568,5.349e-05,5.349e-05,5.349e-05
251,7357.84,0.47221,0.31761,0.88726,0.96229,0.74712,0.84386,0.72377,0.47037,0.3695,0.87492,5.25e-05,5.25e-05,5.25e-05
252,7386.58,0.46409,0.314,0.88273,0.95486,0.75308,0.84328,0.72302,0.46918,0.36681,0.87461,5.151e-05,5.151e-05,5.151e-05
253,7415.3,0.48855,0.32988,0.88797,0.95625,0.74465,0.84255,0.72133,0.46669,0.36259,0.87379,5.052e-05,5.052e-05,5.052e-05
254,7444.01,0.47508,0.32149,0.88657,0.95307,0.75035,0.84447,0.7254,0.46703,0.36178,0.87337,4.953e-05,4.953e-05,4.953e-05
255,7473.89,0.4681,0.31355,0.88797,0.94753,0.75518,0.84248,0.72203,0.47072,0.36653,0.87759,4.854e-05,4.854e-05,4.854e-05
256,7503.03,0.46592,0.31313,0.89171,0.947,0.75184,0.8433,0.72401,0.4662,0.3592,0.87643,4.755e-05,4.755e-05,4.755e-05
257,7531.95,0.48028,0.32441,0.88929,0.95699,0.7452,0.84352,0.72752,0.46667,0.363,0.87686,4.656e-05,4.656e-05,4.656e-05
258,7562.72,0.46831,0.31746,0.88598,0.9474,0.74565,0.84328,0.72518,0.47208,0.36545,0.87876,4.557e-05,4.557e-05,4.557e-05
259,7592.32,0.47941,0.31939,0.89305,0.94768,0.74352,0.84216,0.72551,0.46963,0.37327,0.87888,4.458e-05,4.458e-05,4.458e-05
260,7621.78,0.47732,0.32433,0.89307,0.96224,0.7339,0.84291,0.72624,0.46998,0.37574,0.87977,4.359e-05,4.359e-05,4.359e-05
261,7651.87,0.47182,0.31752,0.88999,0.96047,0.73989,0.84491,0.72752,0.4622,0.37343,0.87509,4.26e-05,4.26e-05,4.26e-05
262,7681.92,0.467,0.3163,0.88939,0.95634,0.74099,0.84092,0.72499,0.46177,0.37224,0.87697,4.161e-05,4.161e-05,4.161e-05
263,7710.99,0.46648,0.31073,0.88762,0.95454,0.7435,0.84298,0.725,0.46014,0.37226,0.87628,4.062e-05,4.062e-05,4.062e-05
264,7739.84,0.46662,0.31399,0.88606,0.94905,0.7494,0.84467,0.72736,0.46213,0.37151,0.87554,3.963e-05,3.963e-05,3.963e-05
265,7768.01,0.45265,0.30549,0.87281,0.95872,0.74232,0.84482,0.72834,0.46153,0.36823,0.87582,3.864e-05,3.864e-05,3.864e-05
266,7798.03,0.4485,0.30221,0.88279,0.95853,0.73891,0.84339,0.72704,0.46279,0.37046,0.87677,3.765e-05,3.765e-05,3.765e-05
267,7827.18,0.46315,0.31425,0.89223,0.96172,0.74123,0.84447,0.72848,0.46155,0.36981,0.87556,3.666e-05,3.666e-05,3.666e-05
268,7856.06,0.47643,0.3169,0.88194,0.96364,0.73972,0.84555,0.73156,0.45807,0.36124,0.87345,3.567e-05,3.567e-05,3.567e-05
269,7886.43,0.46073,0.31396,0.88682,0.95914,0.74335,0.84858,0.73256,0.45574,0.36168,0.8735,3.468e-05,3.468e-05,3.468e-05
270,7916.27,0.47124,0.31677,0.88857,0.9447,0.74886,0.84735,0.73044,0.45597,0.36442,0.87348,3.369e-05,3.369e-05,3.369e-05
271,7945.16,0.45169,0.30709,0.88681,0.93673,0.75397,0.847,0.73288,0.45492,0.36368,0.87261,3.27e-05,3.27e-05,3.27e-05
272,7975.16,0.47178,0.31687,0.8861,0.9633,0.74017,0.84416,0.7328,0.45585,0.36098,0.87183,3.171e-05,3.171e-05,3.171e-05
273,8003.7,0.46358,0.31451,0.88742,0.96193,0.74129,0.842,0.72961,0.45738,0.36077,0.87123,3.072e-05,3.072e-05,3.072e-05
274,8032.89,0.45768,0.29981,0.88404,0.95963,0.737,0.84032,0.72882,0.45774,0.36319,0.87157,2.973e-05,2.973e-05,2.973e-05
275,8061.62,0.44333,0.29689,0.87748,0.95548,0.7387,0.84215,0.72936,0.4578,0.35962,0.87227,2.874e-05,2.874e-05,2.874e-05
276,8090.17,0.46214,0.31151,0.89063,0.96419,0.73652,0.84373,0.72909,0.45742,0.36006,0.87384,2.775e-05,2.775e-05,2.775e-05
277,8118.9,0.45171,0.30289,0.88079,0.96248,0.7362,0.84436,0.72802,0.45963,0.36337,0.87562,2.676e-05,2.676e-05,2.676e-05
278,8148.09,0.45754,0.30496,0.88589,0.96717,0.74009,0.84318,0.728,0.46159,0.36287,0.87736,2.577e-05,2.577e-05,2.577e-05
279,8177.31,0.45082,0.3015,0.88407,0.96856,0.73951,0.84211,0.72719,0.4597,0.36076,0.87605,2.478e-05,2.478e-05,2.478e-05
280,8205.68,0.4599,0.30691,0.88996,0.96658,0.74008,0.84017,0.72765,0.46118,0.36425,0.87662,2.379e-05,2.379e-05,2.379e-05
281,8236,0.45614,0.31003,0.88262,0.95763,0.74285,0.84373,0.72966,0.45831,0.36211,0.87608,2.28e-05,2.28e-05,2.28e-05
282,8266.27,0.45244,0.30588,0.89173,0.95999,0.74222,0.84327,0.72879,0.45652,0.36321,0.87581,2.181e-05,2.181e-05,2.181e-05
283,8295.19,0.45712,0.30318,0.88433,0.96188,0.74115,0.84224,0.72785,0.45662,0.36218,0.8754,2.082e-05,2.082e-05,2.082e-05
284,8324.22,0.44657,0.29802,0.88636,0.96461,0.74246,0.84602,0.72805,0.45651,0.36476,0.87599,1.983e-05,1.983e-05,1.983e-05
285,8352.72,0.45865,0.30758,0.88228,0.96421,0.74388,0.84551,0.72788,0.45467,0.36104,0.87608,1.884e-05,1.884e-05,1.884e-05
286,8381.68,0.45104,0.30124,0.88413,0.96262,0.74272,0.8437,0.7275,0.45513,0.36071,0.87545,1.785e-05,1.785e-05,1.785e-05
287,8410.58,0.44789,0.29669,0.87794,0.9632,0.74194,0.84477,0.72919,0.45404,0.3593,0.87475,1.686e-05,1.686e-05,1.686e-05
288,8439.18,0.44799,0.29841,0.87405,0.96236,0.74107,0.84508,0.72989,0.45258,0.3589,0.87337,1.587e-05,1.587e-05,1.587e-05
289,8468.08,0.43982,0.29055,0.8798,0.95464,0.74421,0.84332,0.72855,0.4528,0.35889,0.87216,1.488e-05,1.488e-05,1.488e-05
290,8497.31,0.4504,0.30482,0.88402,0.95436,0.74906,0.84412,0.73045,0.45554,0.35967,0.87316,1.389e-05,1.389e-05,1.389e-05
291,8530.29,0.31722,0.20357,0.80412,0.95134,0.74847,0.84568,0.72884,0.45361,0.35882,0.8742,1.29e-05,1.29e-05,1.29e-05
292,8557.97,0.31595,0.20018,0.7962,0.9583,0.74744,0.84386,0.7263,0.45052,0.35398,0.87299,1.191e-05,1.191e-05,1.191e-05
293,8585.66,0.31482,0.19833,0.80357,0.96131,0.74824,0.84764,0.72784,0.44981,0.35518,0.87295,1.092e-05,1.092e-05,1.092e-05
294,8614.22,0.31633,0.20116,0.80461,0.92226,0.76783,0.84491,0.72644,0.44927,0.35696,0.87242,9.93e-06,9.93e-06,9.93e-06
295,8642.37,0.32293,0.20214,0.80354,0.91884,0.76594,0.84183,0.72619,0.44974,0.36102,0.87265,8.94e-06,8.94e-06,8.94e-06
296,8669.94,0.31185,0.19614,0.80098,0.91496,0.77059,0.84143,0.72523,0.44877,0.36064,0.87274,7.95e-06,7.95e-06,7.95e-06
297,8697.88,0.3105,0.19544,0.79979,0.941,0.7512,0.8416,0.72513,0.44834,0.35747,0.87301,6.96e-06,6.96e-06,6.96e-06
298,8725.43,0.30784,0.19247,0.79871,0.91487,0.77129,0.84174,0.72535,0.44785,0.35923,0.87259,5.97e-06,5.97e-06,5.97e-06
299,8752.47,0.31591,0.19735,0.80435,0.91772,0.77072,0.8431,0.72675,0.44854,0.35924,0.87337,4.98e-06,4.98e-06,4.98e-06
300,8780.47,0.31647,0.2021,0.79962,0.91703,0.772,0.84336,0.72721,0.44878,0.35996,0.87393,3.99e-06,3.99e-06,3.99e-06
